asin,Component_1,Component_2,Component_3,bias
B000024IXF,4.430176923769607,4.264853055600512,-3.3309944227649892,1
B000024JJ3,6.288438379383986,3.368346692865991,0.3705989480028387,1
B000024MLD,0.6378875188805105,-4.447775049979266,1.71092745294512,1
B000024S2O,5.072916467154175,4.4307199220652915,3.711567494411842,1
B000024VDZ,-5.384716483296978,-5.188172624476029,4.246519006912268,1
B000024VWX,3.8933857479133,2.735661270747159,-1.3506765811240307,1
B000024X2B,0.6378875188805105,-4.447775049979266,1.7109274529451204,1
B000024Z8H,-3.2707425581171585,1.090900770479691,-0.7403354111210243,1
B000024XK1,-4.354365141612822,1.3107873346296013,-0.20359122890194878,1
B000024Z03,-3.9442897236607632,0.7140523288517329,-0.7965874466323923,1
B0000251KU,-4.509064690160633,-0.7298388165718148,-0.6672651839004098,1
B0000251DN,2.2346997997210747,-3.482143255491192,3.06516015339918,1
B0000251JW,2.509980550777406,-4.0251798889547326,1.09696742466432,1
B0000251KX,-4.5843163437956385,-2.3003037824352277,-2.035010275388465,1
B00002544D,-4.019000296074042,-5.148084412848987,1.0487576263866307,1
B00002544A,-4.685135342383743,-1.696694382406643,-0.29261491739292406,1
B00002551H,-5.945467020536035,-0.6609211662196586,-1.1409760423698354,1
B0000257JF,1.5676925685870182,-3.3773633713232014,2.8831744689982077,1
B0000257PV,-1.181476904742618,-2.909156531587754,4.611232385914269,1
B0000258TM,-3.760173509901107,-1.540711331116129,0.4358624082364438,1
B0000258IG,5.574675914311148,0.7424923994748477,1.9202174481497558,1
B000025AEP,5.072916467154173,4.430719922065293,3.7115674944118417,1
B000025AK2,-5.364802446007687,-6.501640840779936,3.3131810780491993,1
B000025AX4,3.8509863059507308,2.7612815664467543,-2.2880913752518888,1
B000025C81,0.673710163419701,-4.043995181125276,2.558811970274404,1
B000025HCN,6.598168194871254,3.4834318956344092,-2.810045031284168,1
B000025NBX,3.1981846792914754,2.727236165317248,-1.059172561572457,1
B000025NI5,-3.662023475316936,2.1809950067632653,-0.14081286704793547,1
B000025ON1,-2.433967887675793,-2.7516178263059228,0.00256627577237758,1
B000025QVP,-2.8315524839102553,1.3891089243158168,2.650899260786844,1
B000025P1Y,0.4461522333530815,3.4388750912604453,0.45438352523154596,1
B000025SG7,-3.33287381532067,5.650178553494342,3.049822800974241,1
B000025SCZ,-3.286357165477439,5.628297133429607,2.781715116854903,1
B000025S9Z,-3.410471655592606,5.78353109331429,2.9954267750570924,1
B000025XG0,4.096953964105748,-0.5471342480469312,2.8087122531270063,1
B000025YLW,3.108565879176977,-2.82459349236736,0.8787513827814464,1
B000025Z82,5.738763346156383,2.49901860093632,1.0042342592019826,1
B00002616P,2.330722031602032,4.624099180257931,6.829438515809043,1
B0000261H0,3.6511368073669743,4.7403127050027205,8.122235141611528,1
B0000261VC,-5.612091344077114,-0.9044995233724139,6.338613530533423,1
B00002621U,-4.124763935404135,4.451764161735129,-2.6253750525496646,1
B0000263I7,5.0804467059142056,2.3396617816921577,-0.8050729703220104,1
B0000262XK,-5.2196180025449355,-3.076292990157654,1.8231072064421256,1
B0000264IA,2.7627459740702087,5.33069685463744,8.026756109340463,1
B000026AVE,-8.269884537573322,-2.713206354363061,0.20692267529975159,1
B000026CN7,6.1105921507789045,5.097516523024166,1.6974108231391536,1
B000026ETB,1.5471036741393287,3.7253642343012117,3.219403470616756,1
B000026F21,3.5935813584732346,2.8831911124024425,-1.4024388775645253,1
B000026FES,-3.0432929797612567,1.6368373384875696,3.1009125357235305,1
B000026HWR,2.539408700216871,5.115721625477449,0.7290952473955965,1
B000026I4U,-2.5076511365485454,5.691544010313461,-1.8529880130662917,1
B000026I8U,0.19503850172308573,3.482440262759009,3.03990354321018,1
B000026I4W,-4.302285067082328,5.854683094979621,-2.465121002922933,1
B000026IIB,-3.7601735099011058,-1.5407113311161293,0.43586240823644334,1
B000026MI5,0.6931914382690808,-6.456794325395736,-3.135166677424432,1
B000026WFD,-2.507449811144668,0.6365682708610065,-1.5211569061281358,1
B0000270D4,-4.3021557685508744,-2.2136102921960465,-0.06613050883462221,1
B00002759W,0.6264025913317119,-3.197161316077166,2.7223620251394554,1
B0000274GH,-3.5066993129828576,0.21798982116854143,0.46082055901227265,1
B0000277QQ,-4.346733393361847,-5.592517323154577,1.1158632701437923,1
B000028TV7,-0.8133235841379516,0.855048666761906,3.0203503366374984,1
B0000296J5,-3.0178175591400977,0.7717635524643673,-2.0346860799575968,1
B000028U0Y,-5.674106053306003,2.1711767539445948,-6.4920202119443,1
B0000296VG,5.46159370671932,2.6193752343737358,2.853361075436867,1
B00002DD5P,-5.771354186675871,-3.487675708856924,1.9985169259736073,1
B00002DD5R,-4.602651364619362,-2.5626907114498856,-1.1127391958615445,1
B00002DCY7,5.169874399796728,1.475421732536166,-1.6144619783344463,1
B00002DE4S,0.6600709288507685,-3.8416367011701866,3.232625701658252,1
B00002DE0P,0.6378875188805105,-4.447775049979267,1.7109274529451204,1
B00002DE4E,-8.104040225175556,-3.550194238959981,1.407607218436796,1
B00002DEPB,-6.549805788328186,3.789527032304463,0.12194190019865159,1
B00002DGL4,3.365352385145368,3.572832293307884,6.867373525980896,1
B00002DEXO,0.4461522333530815,3.438875091260446,0.4543835252315459,1
B00002EISG,3.2530360508613545,5.441293138387891,3.656113712869443,1
B00002DGUG,5.308828302394844,5.5946750080871235,9.82461960173322,1
B00002EPH8,4.790866561810238,-7.68855376373407,-0.9136401113527954,1
B00002EPH4,-0.3815210988967873,7.708136141962128,0.9325903439430085,1
B00002EPQ9,1.6397920878486736,-2.60478480168711,-1.5803442141232134,1
B00002EQ6L,-5.9230092986651615,-2.2016589125306205,0.5616709081515341,1
B00002JV32,4.7908665618102395,-7.688553763734071,-0.9136401113527945,1
B00002JV38,10.200841334530281,0.4747460970098253,-4.6620302292221965,1
B00002JV34,6.334939544299272,-4.860952680936943,-0.9218053350852988,1
B00002MHPX,-5.3501765112704405,3.3410073432083567,0.5829551297216106,1
B00002MIRM,2.419889875557545,4.733501762364886,9.379637847038358,1
B00002MJYK,-3.0432929797612567,1.6368373384875694,3.100912535723532,1
B00002MU53,4.271775262855448,-2.7922502957050064,1.7015920388405978,1
B00002MHTS,5.009614380870427,0.8293222143848225,-0.15001271350398598,1
B00002MZ2C,-3.9475601496982593,-0.3982343591156275,4.027236192421979,1
B00002MYVJ,4.7908665618102395,-7.68855376373407,-0.9136401113527945,1
B00002MZ24,8.964099844825894,-2.4447190053902643,-5.2829793639485985,1
B00002MZ4W,-6.197364868178528,0.036923917890799095,-0.11419884515624948,1
B00002MZ0F,-5.137263938902298,-2.257477656523565,0.671322034939336,1
B00002MZ6R,4.790866561810239,-7.688553763734071,-0.9136401113527945,1
B00002NDAD,5.164359481521074,2.6554575764063673,3.91872723058015,1
B00002Q3IH,-2.4345712977747755,-5.799293611261572,3.1001083887225453,1
B00002R0KX,4.541455708466454,-3.0762655139112027,2.328410868228173,1
B00002R0W1,-4.033783829762791,3.189813749064274,0.9808827220526412,1
B00002R0K8,-2.5492174591959094,2.8800227198979442,-0.19843923271853975,1
B00002S5DF,3.484806841454899,-6.855059402053641,-1.6987981352539945,1
B00002S872,0.6931914382690815,-6.456794325395737,-3.135166677424432,1
B00002SSR7,-4.9629531813388805,-1.5803623393831838,2.7863708963688936,1
B00002SSM3,0.4589494303027322,-2.876954049888862,1.643908166618262,1
B00002SSR2,-6.211383840263036,-0.7230172884310508,-5.59114053565046,1
B00002SWM3,4.6760339612202975,4.064483996858561,3.4454348761656104,1
B00002SWSN,4.6760339612202975,4.064483996858562,3.445434876165612,1
B00002SWSW,-5.654607343363544,-0.9879042885113747,0.45037051336984235,1
B00002ZZGZ,5.636269089437168,1.624879582258877,-2.019454007255976,1
B00002ZZIY,0.4843317628156838,-3.553754729266517,3.331118170619098,1
B00002ZZJF,6.354815116607522,0.3652597450149347,-3.2857216974841856,1
B00002ZZYO,-2.893604060577703,4.884040426727848,2.883609069604551,1
B00003000O,-1.7547657434113155,3.6897423142400263,-0.5644298096061684,1
B00003002C,-1.4816985961475835,4.803422520833839,-2.6683692197265843,1
B000030029,-0.7297879145415812,7.0957521163227755,0.41620566239397566,1
B000031X1J,3.837573477792844,-7.58114833344463,-1.9589832223353767,1
B000031XCY,3.4848068414549,-6.85505940205364,-1.6987981352539945,1
B000033Z99,-5.551500028283269,-0.338844419359219,0.4505983685326934,1
B000031X3X,-6.595033709842843,-3.0960878500240985,5.022100601479653,1
B000031X3V,-6.896142742430209,-3.2655370301235793,5.216897540365591,1
B000031XAG,-5.294986323399372,-3.9530984270204854,2.2170356975165024,1
B000034CJ5,-0.9973685493603951,5.203891748031041,0.1519919041072538,1
B000034D0D,8.298253004523506,-0.6797914033563062,-3.890953725440453,1
B000034CU0,0.48433176281568396,-3.553754729266517,3.3311181706190998,1
B000034CV5,3.947190074855346,-0.39089323700677314,6.540596038231753,1
B000034DJ1,-6.885414049363891,-0.22231225534151505,5.834296727111774,1
B000035X7C,-5.11229567082947,0.01713611709077745,-0.8454416730064512,1
B000035X1M,5.939655214409151,2.4453574314553768,-1.9953092971588284,1
B000035X1N,4.790866561810239,-7.6885537637340695,-0.9136401113527941,1
B0000365IM,3.8526231902905153,3.1900410830191728,-1.1464018951674446,1
B0000365IN,3.8526231902905153,3.1900410830191728,-1.1464018951674448,1
B000038IDJ,4.790866561810239,-7.688553763734071,-0.913640111352795,1
B000038IDE,4.36443171537587,-6.380718698479606,-1.3173968340337678,1
B000038IDT,0.027414893964888082,-1.392287308243983,0.09082783947573143,1
B000038ICO,6.334939544299272,-4.860952680936945,-0.9218053350852988,1
B00003A9FA,-4.625549752044753,-2.4632994449455476,-0.5002780464021317,1
B000038IDG,4.364431715375869,-6.3807186984796065,-1.3173968340337678,1
B00003IE27,3.4848068414549003,-6.855059402053641,-1.6987981352539938,1
B00003IE26,3.4848068414549,-6.855059402053641,-1.6987981352539951,1
B00003GPPL,6.3349395442992735,-4.860952680936945,-0.9218053350852984,1
B00003IQK9,4.277896267732745,-1.4412409278232228,-0.07720142268194917,1
B00003IQNV,-1.3305455645637818,3.5475938536332463,-0.13592819832036773,1
B00003IQNW,-1.3305455645637814,3.547593853633246,-0.13592819832036726,1
B00003IQYQ,0.4843317628156847,-3.5537547292665166,3.3311181706190998,1
B00003L2I0,-1.1006758665066891,5.138561861244514,-0.9236393805347947,1
B00003L1W4,3.7662984792562604,3.4607450542171794,-1.6572174324719136,1
B00003L49H,-2.1863768041694165,-6.733096225323219,5.409657889356621,1
B00003NHC9,5.096871070465561,-5.460755096118248,0.4396011745950461,1
B00003NHAU,3.4848068414549,-6.8550594020536435,-1.6987981352539943,1
B00003NHAR,3.4848068414549,-6.855059402053643,-1.6987981352539945,1
B00003OPC8,6.74938619892873,-6.236397497223411,-3.9504093788697565,1
B00003Q025,-1.1826535294758937,3.4873948862896356,-0.3030829067980853,1
B00003Q4CP,0.8713424546435474,-4.76662961960192,1.514073424246582,1
B00003TFRY,-6.390275843794689,-3.6163943712244038,-0.7993006781150176,1
B00003TKGH,-2.831737892704934,1.3892362322653973,2.651251043890896,1
B00003TKGI,-2.831737892704934,1.389236232265398,2.6512510438908965,1
B00003TKGJ,-3.100593143629936,1.851800816236637,2.537476629771163,1
B00003W1QG,2.359638108183568,-3.6332526685303987,2.5424272183428744,1
B00003XAA6,-6.831384379234765,-3.05358778428994,1.2305974138476732,1
B00003XA6I,-5.577362044574666,-1.535054575290344,0.1192686984541898,1
B00003XAUB,-4.769970481618414,-2.438007864608978,-2.069933200536162,1
B00003XB5V,3.081215210072826,3.829665208973717,4.457728902348156,1
B00003XB6R,10.200841334530287,0.4747460970098249,-4.662030229222197,1
B00003ZAL5,4.790866561810238,-7.688553763734074,-0.913640111352795,1
B00003ZAHM,-5.436790642127236,-2.3934157237142353,-0.03743941886001092,1
B00003ZAKU,6.331290380725651,0.025781754871406475,-0.8047020590576324,1
B00003ZAKJ,8.298253004523502,-0.6797914033563068,-3.890953725440454,1
B00003ZAHH,-4.845667176716508,-2.1712825041750645,-0.7617564965405582,1
B000040OVH,-1.7741124853690469,6.280990075550089,0.07304776755602375,1
B000042OQS,2.9822937784336894,5.600048530387441,10.145080880067459,1
B000042OGT,-5.600213136015872,-0.6864146780329903,-0.7928775711233813,1
B000042OQR,3.1529156685307083,5.6980487633625705,10.043358851712904,1
B000044U2F,-2.667003506665411,-3.010280277664822,-0.04340916319702364,1
B000044U3D,-7.00894488670295,-1.6125082702700193,-0.32090207951955246,1
B000044U45,-5.577362044574666,-1.5350545752903442,0.1192686984541898,1
B000044U2H,-7.4618539077052315,-2.1243148076872784,-2.010613103021602,1
B0000457EA,3.484806841454897,-6.855059402053641,-1.6987981352539947,1
B0000457IU,1.3838134189392168,0.749501749706737,-5.162864230614299,1
B0000457F7,2.5555999223390002,-1.5989485382044737,2.6039463927197635,1
B000044U3F,-7.0089448867029525,-1.6125082702700186,-0.32090207951955246,1
B000046PUW,4.252685494259929,2.5919356728936327,-0.39215155718468847,1
B000046PZM,-4.419885640392931,-4.506429962051251,2.7827844605949843,1
B000046Q8B,-0.7088271972431893,3.6707309821898972,-0.5888690881515951,1
B000046RSI,2.5937156103796513,-3.073447797741989,0.7871261630869147,1
B000046Q2G,5.832450015011451,5.536541084522306,7.976465691686721,1
B000046Q20,-6.896237783350032,-2.629351756360121,-0.025298432719554866,1
B000046S1W,2.369672937784051,-3.388456980894052,3.2988187562523796,1
B0000488TV,2.2054412562328305,4.179870300872932,1.727631011043627,1
B00004C4PG,3.4848068414549,-6.85505940205364,-1.6987981352539947,1
B00004C4QQ,-3.5176730857736556,-0.7462781880498125,5.13521184970447,1
B00004D3CC,3.484806841454899,-6.855059402053639,-1.698798135253995,1
B00004DRZW,-2.9867318355878862,-1.4923478192676083,1.1615176246994006,1
B00004GJU0,-5.5773620445746666,-1.5350545752903442,0.11926869845419026,1
B00004HYM1,6.45232868682203,3.2285456752604276,-3.452175025971504,1
B00004I9UU,-5.632656505513415,-0.5026088376780001,-1.2590636286479318,1
B00004KD3V,-7.441079115535905,-1.561029168997298,-0.4668118877619814,1
B00004I9SP,5.379781008545744,-2.808782114327212,-3.017340464499568,1
B00004KD1L,2.1651389570163406,-3.97607700286347,3.212659697973014,1
B00004KH28,-6.182978219435311,4.103471070671859,-0.11804680486394084,1
B00004KD2H,5.073662333304091,1.8650400096709068,-1.377348157155365,1
B00004KH83,-6.168241232538108,1.3221464655361097,-9.409166284282469,1
B00004L8DC,3.8857277953468694,4.444766634978192,8.590663569995762,1
B00004KH62,4.317887461790822,2.931095857951256,-1.8763306789956082,1
B00004LMKS,-1.4447035745000414,4.200494591968439,-1.304344111631602,1
B00004NH6Y,10.889598665343465,0.4908109796228029,-5.066996552889284,1
B00004NK3Z,4.7293841293877215,4.751492716640529,7.911259013047145,1
B00004NJLP,5.1252169720101275,-0.05913719738326986,3.44877457213228,1
B00004NJMX,-3.7577499862622443,2.585769420589654,-1.537322355934712,1
B00004NK2X,-3.018780500627516,-1.7532230971743492,4.812381073427928,1
B00004NKCA,4.7908665618102395,-7.688553763734071,-0.9136401113527941,1
B00004NK9T,-5.173263260950446,0.26656478514475634,-5.03077642751956,1
B00004NRTD,-6.675113346396891,-4.092124764126765,3.447270628687542,1
B00004NRXP,-4.679835607395107,0.12878555387647583,-0.5824781630840308,1
B00004NRWF,0.04438553221066868,5.702143517185256,0.9942855076798371,1
B00004OCFY,5.152296961216769,1.695822475241607,-4.641836620240647,1
B00004OCFE,6.042493130383945,-3.2169577757075714,-3.518159019622688,1
B00004OCAM,0.1228496709386512,3.545829316465873,3.035096965297384,1
B00004OCRJ,-4.97541250947929,1.054508569400833,-7.010391910742833,1
B00004R609,6.3349395442992735,-4.860952680936945,-0.9218053350852988,1
B00004R7HZ,-0.8537849099219915,-5.830556921583701,4.055320885362578,1
B00004R7NI,6.865880648897992,-7.994246803134625,0.5623199866806333,1
B00004R7VU,-0.6051475498732939,5.439909328218174,0.15781392219242674,1
B00004R7TD,-2.7568461151498083,1.4425535451446425,-3.1793670148016058,1
B00004R7SN,8.57440506819702,-0.023427077446562063,-3.028270591728569,1
B00004R8Q5,4.7908665618102395,-7.688553763734073,-0.9136401113527945,1
B00004R8TR,6.484677615468214,3.200830240402114,-3.440218429986961,1
B00004RBHF,2.992420308336763,-2.7091253711781866,-0.5157357918470308,1
B00004RCAG,2.670462971396365,2.6565778803362754,3.6770374442628047,1
B00004RCQH,-4.520574801919363,2.55523032642974,-2.009142157480238,1
B00004RCXP,2.9370702571233913,-2.8688400379316894,2.9773619930210287,1
B00004RD01,5.911921463458155,2.9560522947906116,-3.082050390991854,1
B00004RDJ2,4.810258670125356,-5.087710901575228,-1.9108099778845624,1
B00004RDHK,-6.990497294046416,-1.5863204637753292,-6.047153909593963,1
B00004RDK6,-2.8600399945178077,-2.578059881715228,-0.6406286571146846,1
B00004RDN4,4.790866561810239,-7.688553763734073,-0.913640111352795,1
B00004RGC8,-3.7601735099011067,-1.5407113311161287,0.4358624082364438,1
B00004RGC9,-4.441722581423156,-2.3336714023399043,1.1626965153271271,1
B00004RGLH,4.821453323335544,-4.75855107768187,-0.19098352526722484,1
B00004RGPG,-5.577362044574666,-1.535054575290344,0.1192686984541898,1
B00004RI6B,-3.760173509901107,-1.540711331116129,0.4358624082364438,1
B00004RI5V,-4.705397370247046,-1.9021108280551182,1.9454367478183503,1
B00004RI7E,-7.4688127586500235,-3.8955493939748154,-0.5796743887327265,1
B00004RIX1,-4.990357349682293,-6.03091247223735,3.1311250533627972,1
B00004RJ29,-6.22280017141747,-2.3297490535644725,-0.10038827932048051,1
B00004RJP0,-2.3064818909673037,3.808804774907861,-2.699294912118615,1
B00004S36C,0.24709576569534072,2.732005386257888,-5.43215122572797,1
B00004S36P,5.66030039399814,6.038058211173092,10.692214075455366,1
B00004S361,0.7667579113576299,2.5862339551551146,-4.858953612969866,1
B00004S34P,3.6623896346315825,-2.216222341633544,1.4730884612122566,1
B00004S35Z,0.7667579113576299,2.586233955155115,-4.858953612969864,1
B00004S36O,3.8881559655560274,5.7079750598123224,9.042600997921515,1
B00004S36M,3.4120516683790334,5.276534650297972,8.570876434298874,1
B00004S36A,0.2470957656953421,2.732005386257889,-5.432151225727967,1
B00004S51Y,-1.5793319283577154,5.940141512081875,-1.4811408904558645,1
B00004S5EF,3.484806841454899,-6.855059402053641,-1.698798135253994,1
B00004S5E2,3.484806841454899,-6.85505940205364,-1.6987981352539943,1
B00004S79C,-3.32315625733535,5.632698214731012,3.1358488555233186,1
B00004S76P,-5.772768670014407,-2.2271858459425142,1.7483999311609708,1
B00004S7I7,4.336138326498525,-5.157834780992318,-0.8174499793691293,1
B00004S7LI,-2.9078471632726335,1.6617617975731263,3.275345783048525,1
B00004S80U,4.7908665618102395,-7.688553763734071,-0.9136401113527945,1
B00004S8MS,-0.6434406689939545,0.8797214103354838,-5.741689633356126,1
B00004S8YG,5.850214748668451,4.990565405014555,-3.156614443537486,1
B00004S919,4.175641286995536,-3.498866135789387,-0.3088708736862992,1
B00004S95R,4.871984575437729,5.0231857047005475,9.002189183151007,1
B00004S968,2.0894808046489266,6.262702389579547,4.376999069903664,1
B00004S95T,4.674007791488202,5.107060413417393,9.228913901005098,1
B00004S9AN,-2.8341943764370825,3.3129849598236962,-2.601183335709803,1
B00004S9B1,5.573444562055677,-1.1473987791759463,-2.643922113582361,1
B00004SAZW,4.774410148186945,4.93989212651819,8.649504943090651,1
B00004SBSR,3.7662984792562604,3.4607450542171803,-1.657217432471914,1
B00004SBSS,3.7662984792562604,3.4607450542171794,-1.6572174324719136,1
B00004SBXD,-6.940654180243806,-1.6453477245304244,-0.0310014222236984,1
B00004SBY9,-6.117723483741261,-1.7522878369807808,2.158390121449018,1
B00004SBZO,1.3846885089033456,0.5163550616976695,0.9778991435683695,1
B00004SCCO,2.8877405453904026,-4.7202441231115575,-1.4762548036907341,1
B00004SCHB,2.1151667495424378,-7.205742325583525,-2.631002710599593,1
B00004SCGX,3.7694178878083804,3.394880558589684,-1.664990275404172,1
B00004SD2F,4.372664886861765,-2.1132256885652043,0.8920956800882546,1
B00004SG56,-3.2507647968156754,-2.5490603667789737,-0.8285272166487943,1
B00004SF7H,2.1034693652257297,-2.9146158759247616,3.1784000512236297,1
B00004SFQH,2.6835438389895887,-4.288050711874046,3.400437961650163,1
B00004SH94,-4.394520486387487,-3.3896101172603137,1.7859713861352118,1
B00004SJEE,2.5555999223390002,-1.598948538204474,2.603946392719764,1
B00004SKQP,0.6093379398003833,3.7297643288932254,1.0344497614635244,1
B00004SLSB,4.784487117296319,4.974769594478474,8.656669648836317,1
B00004SNQD,-5.74501057992655,-6.407330775013653,3.9083932821780505,1
B00004SPPN,-2.1839525855603488,6.0559231436170355,-1.6778962098571135,1
B00004SQ2D,4.6760339612202975,4.064483996858561,3.445434876165611,1
B00004SQ2A,4.6760339612202975,4.064483996858562,3.445434876165612,1
B00004SQ2G,4.676033961220297,4.064483996858561,3.4454348761656117,1
B00004SQWL,-5.875169268469737,-1.2647982394678003,2.2465756968558477,1
B00004SQWM,-5.7680489047957275,-0.26062937299485894,-1.604513489913766,1
B00004SSGV,-5.577362044574666,-1.5350545752903444,0.11926869845419026,1
B00004SSGJ,-6.637001330385377,-3.262238003596288,-0.9262538262915014,1
B00004SST5,2.331654663978858,2.3998994340243818,3.2632264250841883,1
B00004ST0A,3.6089536054268843,4.108292093308303,7.968334447287802,1
B00004ST5E,3.7134753116588763,-1.5882167739261446,1.2655352565026863,1
B00004ST4W,6.564881759259774,5.961650417176613,10.6305780059837,1
B00004SSTE,5.911921463458152,2.956052294790611,-3.082050390991855,1
B00004STMT,2.3776218290381332,1.8933169367112672,1.761757432311062,1
B00004STPW,-2.2045787199673668,4.038922198613932,4.3465517798295865,1
B00004STZV,3.8749200345188464,3.4104921792894625,-1.799199355354482,1
B00004STN3,6.129074112320474,4.450380230931762,1.2172895930159482,1
B00004SUB6,-5.173263260950444,0.2665647851447561,-5.030776427519558,1
B00004SUB7,-5.173263260950446,0.26656478514475596,-5.030776427519559,1
B00004SVHY,1.1324938600434855,1.2690245543787195,2.427255932421836,1
B00004SVJR,1.3751387435779787,-3.633573993289748,-2.091740689978009,1
B00004SW9X,-4.888600904402257,-1.8740091373447276,1.5669330745699876,1
B00004SWJX,4.991232045094282,4.931284606203055,9.08874557012776,1
B00004SYG1,0.6257900787025449,-1.4186421932104691,-2.3373496787990486,1
B00004SYFZ,6.902331296557196,-5.373873921831214,-1.1231281981891368,1
B00004SYOP,-0.18914173087972178,5.375630704807688,-1.4714725231348347,1
B00004SYSK,-4.045376538565793,-1.7444297774476336,0.6494131121660348,1
B00004SZG2,-4.610820143731617,-3.089183114843935,1.4885357335212848,1
B00004SZRY,-5.050276282404115,-6.353497994688284,2.68915865121735,1
B00004SZGH,7.228470978093197,-4.763280003161734,1.7499219313399477,1
B00004T0PB,-6.459154198918723,-2.432019140411528,0.5504915045753987,1
B00004T0E5,-6.35972960370117,2.226502456795518,-7.896783479558383,1
B00004T0VM,6.334939544299275,-4.860952680936945,-0.9218053350852984,1
B00004T0QB,-4.124763935404133,4.451764161735129,-2.6253750525496624,1
B00004T0UR,-2.7324535646135306,1.5927563613847282,-1.9140787417017504,1
B00004SZOL,-4.509064690160634,-0.729838816571815,-0.6672651839004098,1
B00004T1I7,0.6931914382690815,-6.456794325395737,-3.1351666774244324,1
B00004T208,3.260537931550815,-1.4391002571734797,2.213571239754851,1
B00004T1I4,0.6931914382690815,-6.456794325395736,-3.135166677424432,1
B00004T3XG,3.8526231902905144,3.1900410830191723,-1.1464018951674444,1
B00004T4AH,6.001269116915902,-3.93266401253563,1.6205370348783257,1
B00004T4AY,-2.8510634627720597,-6.659444471061562,3.5377904623438825,1
B00004T4AZ,0.47612942246950785,-3.828647073451584,2.572528349326289,1
B00004T6UZ,4.232347357497576,-4.732735738647035,2.6065694424350245,1
B00004T6QJ,-0.9329857502433676,5.395885314162917,-0.36828423459205256,1
B00004T8J5,-7.53560429758221,-2.7028467806523007,3.0824206330771746,1
B00004T8IA,4.7908665618102395,-7.68855376373407,-0.9136401113527945,1
B00004T8ZB,-5.731379725194209,-0.6178823782365902,-0.613527472024153,1
B00004T9US,6.9025949815065415,-5.374198574006849,-1.123224852515272,1
B00004T9TV,-1.310129128011284,4.828435202279018,-2.3769260546531594,1
B00004T9UH,6.3349395442992735,-4.860952680936945,-0.9218053350852988,1
B00004T9UF,6.334939544299272,-4.860952680936945,-0.9218053350852988,1
B00004T9UY,0.6931914382690808,-6.456794325395736,-3.1351666774244316,1
B00004TA4F,4.917124540069273,2.7100553955911244,-1.2633840588501146,1
B00004TA8K,-6.101379018811983,-1.703213377438558,0.05887251762031164,1
B00004TAIG,2.2243423316604383,-2.433927880654182,1.1912528977596915,1
B00004TAXO,1.87530515601803,-4.139623410961999,1.9292665714481738,1
B00004TAXZ,-6.197364868178529,0.036923917890799,-0.11419884515624948,1
B00004TB77,2.555599922339,-1.5989485382044744,2.603946392719763,1
B00004TAXE,-4.382963942107336,3.7492936459359023,-1.9055939989387765,1
B00004TB5B,7.137410127317801,-5.586404802484786,-1.206542514373337,1
B00004TCHP,-6.571810754551028,-6.9730932331042865,4.5640407400400465,1
B00004TCGQ,-2.7178829668730287,1.774981597968607,-2.1945847106179333,1
B00004TCFR,-4.070160068090283,-2.392491877596406,1.1378403235624435,1
B00004TCHN,-6.571810754551028,-6.973093233104286,4.564040740040044,1
B00004TBXY,3.661675813702395,-3.3543949712919408,2.9700598360603583,1
B00004TCPD,-7.36889406327272,-2.144459790298359,2.588823783432565,1
B00004TDOM,0.41558210096172216,4.006778373411961,1.44043047251714,1
B00004TDPE,-5.1732632609504465,0.2665647851447563,-5.030776427519559,1
B00004TDZF,4.85509386172092,-5.224159412648622,-2.0030248965373594,1
B00004TE0M,-6.35972960370117,2.2265024567955165,-7.8967834795583824,1
B00004TF7N,3.6623896346315807,-2.2162223416335443,1.473088461212257,1
B00004TFBI,-6.35972960370117,2.226502456795518,-7.89678347955838,1
B00004TGAL,4.6344643101866305,-2.5957298634859636,2.1935850420967316,1
B00004TGLF,5.369117577733654,0.6418776047931044,0.043208911205950065,1
B00004TGY2,7.702838900338333,-3.330242508732824,-1.622554253812374,1
B00004THJ1,6.334939544299272,-4.860952680936943,-0.9218053350852984,1
B00004THM3,-5.525333753908714,-0.8887466009591783,0.302399546924482,1
B00004THIT,-3.7081677257600743,-0.9858557346500414,-1.8451034056328541,1
B00004THIV,-3.708167725760078,-0.9858557346500416,-1.8451034056328546,1
B00004THL9,5.663511377952805,2.6485047192298863,-1.6598878608736165,1
B00004TIOI,-7.1640565256987845,4.6110576043056275,0.5590603104026924,1
B00004TINY,-7.4618539077052315,-2.124314807687278,-2.0106131030216012,1
B00004TIQR,-6.359729603701171,2.2265024567955174,-7.89678347955838,1
B00004TKCN,2.5555999223390002,-1.598948538204474,2.6039463927197635,1
B00004TKSS,2.6667940436754436,-2.3937369878725914,0.8820124944358154,1
B00004TKP3,5.379781008545744,-2.8087821143272103,-3.017340464499569,1
B00004TKP8,6.334939544299272,-4.860952680936943,-0.9218053350852984,1
B00004TL26,6.458280993812357,-4.652738831354801,-0.5060037727422754,1
B00004TLYX,-4.389818916959116,-1.8310857588272633,0.414103507422101,1
B00004TLV8,-0.7759196986083644,5.831555394804918,0.14853567640256687,1
B00004TLYL,0.12448464027346948,-4.281112567395247,1.255350048978126,1
B00004TLYD,-4.085132165369973,-1.396422467167061,0.5057415946032465,1
B00004TLZF,6.741053879238092,0.5494600557192041,-3.4013918065027564,1
B00004TQWC,-0.5238094087333875,2.3109344338603544,3.199852412125504,1
B00004TQU1,-3.2985878937306654,-2.8302726707423562,-0.6846432345835199,1
