asin,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,bias
B00004YNGK,-0.5248978857461323,1.4395539728171078,-0.8081945330433774,0.8618018235854054,0.39971527626257025,0.40894288964799197,-0.16618030045525028,-0.2530493098050816,0.010994418570617451,0.08889863516569886,1
B00004YR2D,-0.3163568608601906,0.5901620093699553,-0.38057974346618556,0.28077142275887584,0.15654456179676554,0.5670441027290782,1.5552044794455142,-0.7531969805008617,0.2959950149183391,-0.7410410895245478,1
B00004YR25,1.5013666914592783,-0.23368041531710876,1.1908850529039927,0.012933994110600491,0.5438133414047163,-0.3888210837314381,-0.2181000771518234,-0.30988753446984624,-0.14233560969983308,-0.20335989433082094,1
B00004YR4U,-0.42359156322394753,-0.15936864673734288,0.6021965367655008,-0.5039289462525202,1.1641741882861179,-0.05673152726282832,0.024968365074353384,-0.20607420762259537,-0.2196428823096768,-0.1194506256166793,1
B00004YRBQ,0.886916078589043,-0.7774000746953978,-1.1400126118512668,-0.03711235082836316,0.14438058845906898,-0.12957270308627122,-0.015141240121932582,-0.03553119595013082,-0.044556273838898625,0.07073400101673832,1
B00004YRFG,1.3065953380027744,-0.9795056624207039,-0.7687701913199919,0.4835703636911407,-0.01396179992484237,-0.29638807632834,0.03994123216579701,0.0703874035702347,0.03242542973853813,-0.202489409714374,1
B00004YRGJ,0.37174689239146697,0.313596831588449,-0.26568459930576216,-0.5839134522741289,-0.2947984301058079,1.2955246615018416,-0.37649791509018404,0.46495328836393807,0.18577547613582326,0.04870547708817241,1
B00004YS09,-0.019031518061668418,0.1957718713822788,0.25042919984214446,-0.3394246392715082,0.7355799969218809,0.13269433881411855,0.07614872310416558,-0.39237080892117127,-0.02271021469352197,0.017387183043541643,1
B00004YTWH,0.440361665284098,0.33554084319932076,-0.05977296673681454,-0.646430454333178,-0.5959759826240092,-0.11443822031723472,-0.03049152144037967,-0.365485886738761,-0.6046796831485834,-0.1049769030356837,1
B00004YSGM,0.9373476316573115,-0.8600875354003205,-1.240470812597071,-0.021555399837361894,0.16745206831232,-0.16192420704824967,-0.017809621737403847,-0.035268834126546245,-0.04663734527508286,0.08890006144890161,1
B00004YWGB,1.4404272344765516,-0.9814278286070648,-0.5291925863619459,0.6893118690873111,-0.03456592460090999,-0.28952056192992753,-0.0057587758778485775,0.13965754393918078,0.1238297309430312,-0.005107498975250903,1
B00004YWGH,0.49795484571622495,0.4510757340966298,-0.008529670723429868,-0.6904612546221635,-0.7995496330317746,-0.23226415662931002,-0.035444236855214875,-0.525274410045389,-0.884713098917512,0.07797137716638558,1
B00004YWVT,0.9373476316573115,-0.8600875354003205,-1.240470812597071,-0.021555399837361894,0.16745206831232,-0.16192420704824967,-0.017809621737403847,-0.035268834126546245,-0.04663734527508286,0.08890006144890161,1
B00004YWGC,0.9328205459934373,-0.8507601105960149,-1.2355079075376694,-0.021492409906130733,0.15873736103442704,-0.15335354920565702,-0.016552659766588162,-0.03245627288905099,-0.0397101958350308,0.08767519811919022,1
B00004YX2O,1.4404272344765516,-0.9814278286070648,-0.5291925863619459,0.6893118690873111,-0.03456592460090999,-0.28952056192992753,-0.0057587758778485775,0.13965754393918078,0.1238297309430312,-0.005107498975250903,1
B00004YYW0,-0.8461157105035054,-0.19010533399482593,-0.03544891487926243,-0.24794132951960665,-0.33052469570435034,1.0315812189608797,-0.34960689354198504,0.36120575755778744,0.2700928957597873,-0.032691393660106566,1
B00004Z2V3,1.2985259157654292,-0.9615949113445454,-0.7519256973239768,0.47591197043198236,-0.0234187850946221,-0.28786299042791974,0.029102946928828338,0.07117634230977038,0.034096539331904194,-0.1878823610580613,1
B00004Z30Z,0.5327737508488637,0.06652608110786559,0.5840194393699443,-0.9190561040201464,1.3013529772742456,0.10664308192600953,-0.2763585550378068,-0.48003623467197676,-0.08845552870504261,-0.008708254487006638,1
B00004Z3EU,0.41105633908008044,0.28457232995218495,-0.06435811789367248,-0.5424413377831858,-0.454845343298396,-0.03511830746759354,-0.030287622459562343,-0.2735919737767191,-0.43855338410341554,-0.03894131781088077,1
B00004Z3DK,1.1917932816442725,0.1658940050964057,1.163660161926066,-0.21487780870411902,-0.06390822436084061,0.15533448411332484,-0.24604251244894537,-0.18062873550600075,-0.04722689400494922,-0.39284470897904045,1
B00004Z3V3,0.37841330052937705,0.33589401592836576,-0.28431471044129036,-0.6153057696297398,-0.3162857194066801,1.4189804522295204,-0.424292478183248,0.5281365574809661,0.20782065184021145,0.04899230431447187,1
B00004Z3VB,0.5094640271919921,0.2721600178220548,-0.0026290839350167215,-0.0937423873396813,-0.3293957142648199,0.8709680989849057,-0.3057544246942673,0.3559105525594026,0.07823667440081583,0.1119681649754458,1
B00004Z3ZA,0.4529510481606887,0.6892708026369809,-0.11888664554977273,-1.249905778893595,-0.9898678945709071,-0.9338464337186463,0.08243664926630677,0.03200686209647905,0.12697218794927978,-0.06780472868609846,1
B00004Z3Y8,-0.6989222930808664,-0.14661041609246533,0.05535218501789711,-0.047466616684129506,0.13798942660074612,0.007907891774759451,0.40798663371570126,0.5397337795188814,-0.4837090896959826,-0.06159163457656928,1
B00004Z40T,0.9328205459934373,-0.8507601105960149,-1.2355079075376694,-0.021492409906130733,0.15873736103442704,-0.15335354920565702,-0.016552659766588162,-0.03245627288905099,-0.0397101958350308,0.08767519811919022,1
B00004Z41Q,-0.6205469712655689,0.6828264931453357,0.31872822928481914,0.5661719584888886,0.6374130511972393,-0.9015494333891684,-0.6953130191347802,0.3226816299889301,0.12742616878813798,-0.26813123129667993,1
B00004Z42U,-0.41409403687216506,1.1336505576417022,-0.5348977399749237,0.7483823217454498,0.2871748134037279,-0.23000865047339378,-0.37530324482222444,-0.1653055321339699,-0.28318728938372245,0.6863397279665855,1
B00004Z45A,-0.719420170841311,-0.11712792008385227,-0.08476457059844505,0.05892611877166314,0.011904657320405132,0.25653480416598345,0.8591472521310664,-0.06400562877567745,-0.1633569908636245,-0.8016197061565032,1
B00004Z3Z3,0.4519121626070014,0.33573303206585714,0.5470433037638734,-1.1823788459303974,1.2562657685302039,-0.5089522173863118,-0.12953794715475134,0.06629526169236631,0.7454777403565876,0.029635795398850053,1
B00004Z544,-0.6464689046000327,-0.7113974338930661,0.19086769717220567,-0.44448246951374715,-0.5041884172677522,0.5199689715967144,-0.6268880769465394,-0.10135166295234475,0.33716200929964785,0.02543406243384418,1
B00004ZB22,-1.2069323261932705,-0.7050011547758218,0.21520914985844974,-0.007483413134190909,-0.3116757263788416,0.040919751105374866,-0.2801596722469604,-0.3620804438121079,0.23623151259878403,0.0482137333413362,1
B00004ZDM5,0.3051745587713861,0.2945523427115653,0.43530202697063075,0.19091790596270816,-0.5505273894679362,-0.2884783144174059,0.2995039634412111,-0.2752278113916166,-0.3809480712808178,-0.3534469799230013,1
B00004ZDMH,-0.4879417828053516,-0.11127133462646285,0.3272980247476906,-0.45075036599648594,0.5300636444418446,0.43548485287418154,0.0346234663554825,0.0908389872321054,-0.03512439735046154,-0.14401030514967697,1
B00004ZDM9,0.9328205459934373,-0.8507601105960149,-1.2355079075376694,-0.021492409906130733,0.15873736103442704,-0.15335354920565702,-0.016552659766588162,-0.03245627288905099,-0.0397101958350308,0.08767519811919022,1
B00004ZDV7,0.46540668863264595,-0.7731014897974747,-1.2476080608644973,0.27638024055523974,0.2533419544532816,-0.24047657472821343,0.25981120364193433,-0.07017208361173988,-0.0030228619907925356,0.0655076337176649,1
B00004ZE88,-1.168276727863684,-0.6696410878229045,0.19561277291793974,0.0008340272506896603,-0.3105771742247082,0.056011962940361266,-0.25881654277161337,-0.34920241018445214,0.20120980678472658,0.05335786617633938,1
B00004ZEI2,0.886916078589043,-0.7774000746953978,-1.1400126118512668,-0.03711235082836316,0.14438058845906898,-0.12957270308627122,-0.015141240121932582,-0.03553119595013082,-0.044556273838898625,0.07073400101673832,1
B00004ZEIR,-1.498596615114112,-0.8870501120979494,0.2675009714337943,0.06037103964408986,-0.35176679606492006,-0.017472064274100717,-0.3038553310045905,-0.13154448696628865,-0.06057323625765984,-0.017360826937167242,1
B00004ZE8J,0.47447319348097716,0.06550246130086419,0.41792742057393734,-0.6991487620613552,0.9082451143180942,0.10909419882690355,-0.18539000698351946,-0.3001435685585144,-0.13734758630261243,0.015871933244736874,1
B00004ZE8C,-0.9319529268633568,-0.35359538584927774,0.167969526934203,-0.26497562782862133,0.08186725702503139,0.36200409351653556,0.666082864149797,1.40848479163725,-0.8892783667499066,0.3104454253086401,1
B00004ZEF3,-1.3475319168295155,-0.5288992637325001,0.17610526760575385,-0.12901763827037463,-0.35699350032966903,-0.4249379488887854,-0.39680365397006206,-0.0557042897369003,0.6669361688286911,-0.18615331292894483,1
B000050488,-1.2584527355709492,-0.46764850889354953,0.45125686831928064,-0.49171613672124104,0.21834305340821614,-0.7405631840449346,-0.10544915383479367,0.2879800522624606,1.2141744907510743,-0.00040855082103072765,1
B0000508ZK,0.9434958615933653,-0.8632846240957459,-1.2281818152116486,-2.5935926921052942e-05,0.15355862139162846,-0.16695794432424532,-0.015412158211070996,-0.019217427318951045,-0.02630104149799357,0.06137482438255871,1
B0000508ZR,0.48272738241066143,0.074988402239921,0.4218705260746915,-0.7223535101934447,0.9300928544003749,0.12499071197067345,-0.18796151092547314,-0.29844511725079476,-0.12578379182082478,0.03469024463900759,1
B0000508UN,0.8437495713413172,0.28645272180514614,0.46601341730816304,-0.23133695900641432,-0.9395504787763771,-0.30858891974587666,0.014606486888312792,-0.38967195133147975,-0.7615740530277602,-0.447169375786026,1
B000050A5G,0.527777312054511,0.08232606656870861,0.5289372119389106,-0.8512288338222419,1.164699329194969,0.1353121856598105,-0.24461387344482724,-0.3989498221022752,-0.09890596244010019,0.027241662533388302,1
B000050G81,0.7909752218306125,0.34223123537979466,0.39005345418440224,-0.3630342281178922,-0.9567640051068179,-0.32089297444541065,-0.008190569202087482,-0.4279935451684544,-0.797285750926456,-0.30983668496578,1
B000050HOT,-1.332165080942105,-0.8405394765872894,0.26158899781017186,-0.017975291967246183,-0.3551136958125744,0.07606633129539403,-0.12466233806652742,-0.137552547087813,-0.051586742425314004,0.2479285278578227,1
B000050HSC,0.9373476316573115,-0.8600875354003205,-1.240470812597071,-0.021555399837361894,0.16745206831232,-0.16192420704824967,-0.017809621737403847,-0.035268834126546245,-0.04663734527508286,0.08890006144890161,1
B000050HSJ,0.375482303248312,-0.6981699110146091,-1.2323290083432374,0.2916453000488844,0.275377252052152,-0.12240759758709542,0.6162627951039158,-0.17545689822715071,0.009533764045597491,-0.3180880703829974,1
B000050HVX,0.41105633908008044,0.28457232995218495,-0.06435811789367248,-0.5424413377831858,-0.454845343298396,-0.03511830746759354,-0.030287622459562343,-0.2735919737767191,-0.43855338410341554,-0.03894131781088077,1
B000050HS9,0.9373476316573115,-0.8600875354003205,-1.240470812597071,-0.021555399837361894,0.16745206831232,-0.16192420704824967,-0.017809621737403847,-0.035268834126546245,-0.04663734527508286,0.08890006144890161,1
B000050HS3,0.35969243554044056,-0.6919735347747255,-1.247965938114214,0.29857473236636767,0.27721856602284717,-0.08591120215226139,0.7483550205847567,-0.2142393558271709,0.033483715350400005,-0.4817614676376101,1
B000050HZJ,-0.525737668107621,0.8726790411747216,-0.4733427778252636,0.6268430176416948,0.25654609504873344,-0.29468381671764265,-0.5971311298268793,-0.0230579147970226,-0.27427556021561555,-0.1614777737252541,1
B000050HZN,1.4208748688697777,0.11614401401661256,1.6965280090845896,-0.023644042303662665,0.20301423053199946,-0.369998767502034,-0.1915922762497993,-0.4110713040530264,-0.39200427788147085,-0.4374699867918159,1
B000050IH8,0.8941166484606219,0.05239662170691929,0.6253227771497951,0.3091171886913689,-0.41450636006956837,0.489431949176494,-0.12008262502406288,0.3229513343189142,0.2284071541779275,-0.046103643253655006,1
B000050IJG,-0.4110377734430987,0.9394960105961304,-0.5315129456756131,0.5974453944214081,0.2924325008232038,-0.11177808965704007,-0.3686862762530099,-0.11536912287949679,-0.24540899560928464,0.1284564225098123,1
B000050XIO,-1.0256334502147066,-0.32970385437614297,0.1537263663326727,-0.007781129267993843,0.21152875636661742,-0.14483493481239312,0.4629433979951945,1.0808842975322053,-0.894056769402716,-0.022354684615750964,1
B000050YA6,-0.07340022792185649,0.02262444897930513,-0.14131586161613446,-0.5810419559325841,-0.3104943184201015,1.2861892809522635,-0.4598860956056966,0.7292279145208249,0.07564090256835013,-0.09656820688717004,1
B0000516TW,0.5395398667558976,0.08194327526081341,0.5637540307823848,-0.9089594133346484,1.2653522585459636,0.1404422357930208,-0.2646614995014304,-0.44095890012136946,-0.09860041682414093,0.023582423193733795,1
B0000516U6,0.48272738241066143,0.074988402239921,0.4218705260746915,-0.7223535101934447,0.9300928544003749,0.12499071197067345,-0.18796151092547314,-0.29844511725079476,-0.12578379182082478,0.03469024463900759,1
B0000516T9,-1.1371296941939038,-0.7828658503406692,0.8506097717522796,-0.5480679582424226,0.8664338207954216,-0.04050221475046602,-0.20156201902797416,-0.9893858605670278,0.5126907991689718,0.291481006986731,1
B00005171L,0.9434958615933653,-0.8632846240957459,-1.2281818152116486,-2.5935926921052942e-05,0.15355862139162846,-0.16695794432424532,-0.015412158211070996,-0.019217427318951045,-0.02630104149799357,0.06137482438255871,1
B000051SV8,0.1784709616275506,0.5677744357541896,-0.3585142857583013,0.07885037671132418,0.08080521424043818,0.08560304717369133,-0.32778335794747604,-0.11648860258976114,-0.21395535651809347,0.2827370494284837,1
B000051TKB,0.45389328662673895,0.4102069964035321,-0.0554767157392756,-0.6418857086020273,-0.653938372108379,-0.17215906554769445,-0.036745866165631025,-0.42044405501218124,-0.6829762982522916,0.17695143212219358,1
B000051XVN,1.273357314027017,-0.8793457029557908,-0.6127900561522727,0.4857785743003892,-0.03589119913811993,-0.25679980981688105,0.021534952168049237,0.06559293688764298,0.029657645963370668,-0.15220952354541067,1
B000051XYZ,-0.9910014972018863,-0.24477813647774466,-0.015754893369408263,0.021862748735533472,-0.0462593923263183,0.34477635524322237,1.431507325152719,-0.013696541964642768,-0.21316188580097895,-0.29204679051087507,1
B000051Y0P,-1.4451673345825864,-0.554042865799768,0.10007704405223322,0.22782170951162303,-0.23370871660165296,-0.05399558216665193,-0.4418215144834095,-0.09902956559954276,-0.1339793899554735,0.10979588191366993,1
B000051Y1V,-0.495748193077978,1.447633799815207,-0.6729388868564642,0.9938437138498021,0.46751842944747235,-0.056703656458131295,0.1357882255746949,-0.5269480941090331,-0.08362292852976823,0.7326772636854517,1
B000051Y0T,-1.2098778341319159,-0.14597887658538003,0.1738067885713853,-0.3254279508470231,0.24615558489135236,-0.8198005082787041,0.7451490665897761,1.8420450968791586,0.009745848507551027,0.01937371674053113,1
B000051Y2U,0.886916078589043,-0.7774000746953978,-1.1400126118512668,-0.03711235082836316,0.14438058845906898,-0.12957270308627122,-0.015141240121932582,-0.03553119595013082,-0.044556273838898625,0.07073400101673832,1
B000051XYT,0.9373476316573115,-0.8600875354003205,-1.240470812597071,-0.021555399837361894,0.16745206831232,-0.16192420704824967,-0.017809621737403847,-0.035268834126546245,-0.04663734527508286,0.08890006144890161,1
B000051Y37,-0.2699848317645449,0.5185737498644845,-0.32526371142975863,0.24162432490304217,0.12373919325817097,0.4684067162308075,1.0718578059022772,-0.5415060746088406,0.17063134238524352,-0.22997062284456873,1
B000051Y2W,0.886916078589043,-0.7774000746953978,-1.1400126118512668,-0.03711235082836316,0.14438058845906898,-0.12957270308627122,-0.015141240121932582,-0.03553119595013082,-0.044556273838898625,0.07073400101673832,1
B00005208X,0.5151660536535829,0.07781685892553682,0.5008984513290518,-0.7938606860982875,1.0791718225771512,0.12755200988624635,-0.22437640713695767,-0.36521890616624914,-0.10730409310926219,0.026527717479272742,1
B0000520O6,-0.12899663336015052,0.5590829991815028,-0.21731838507569423,-0.6543685468220665,-0.3626079766936148,-0.1654958492590746,0.2561470291058433,0.49341262051117746,0.808293753292788,0.06232528667409026,1
B0000525O2,0.48272738241066143,0.074988402239921,0.4218705260746915,-0.7223535101934447,0.9300928544003749,0.12499071197067345,-0.18796151092547314,-0.29844511725079476,-0.12578379182082478,0.03469024463900759,1
B000053F7Z,-1.4184403687049927,-0.7344079970981864,0.2638870765091468,-0.24027429225642963,-0.41413139952949446,-0.2805185988214728,0.040282813079395775,0.27595622389859775,0.25879426207322287,0.32200702085072735,1
B000053GUO,1.2158697592704037,-0.9352470184945008,-0.8645219586022944,0.36031460988037206,0.046843953277749026,-0.2531974335024904,-0.0030891168354896456,0.05281526455990316,0.036909883417142034,-0.03227151249224495,1
B000053GTK,-0.27010445331270694,0.20258099205830504,-0.14542572814930754,-0.008666479236086457,-0.029711179546092467,0.17826346152410366,0.49974083414012127,-0.3467133154876657,0.17223384804089406,0.33154048563918415,1
B000053UC2,-1.2130163938005438,-0.7062942895937844,0.20621543058642838,-0.012297183558368006,-0.34208674094988845,0.11699587294788881,-0.2877544726717403,-0.3787811553789901,0.2653073768753526,0.030691725607383927,1
B0000541GX,0.886916078589043,-0.7774000746953978,-1.1400126118512668,-0.03711235082836316,0.14438058845906898,-0.12957270308627122,-0.015141240121932582,-0.03553119595013082,-0.044556273838898625,0.07073400101673832,1
B00005425R,-1.4163876432607245,-0.9303596230985753,0.2926047336091138,-0.03054979927141272,-0.3822763336212952,0.09567793614172103,-0.02034602308653219,0.00036340873268057145,-0.2189132167908656,0.3711817223903948,1
B00005424N,0.4527570634606429,0.36102865655915456,-0.05878109801907884,-0.6996612115674253,-0.6599604231159795,-0.1626443158887916,-0.02813998935897258,-0.3938237651902386,-0.6522496077367425,-0.13036292007515415,1
B00005425S,-1.1894089239037742,-0.6894127361062049,0.20146580582794177,0.004876771664837024,-0.32448999021954844,0.056649721255635194,-0.28338710373781045,-0.3751238421676487,0.21524745673839443,0.04882616877030723,1
B0000544AM,-1.5374765810895716,-0.9713156884419715,0.38336771706233136,-0.09260585505923055,-0.15917985270125867,-0.032380199245720116,0.23607307709470451,0.6293786486671216,-0.5532114428995919,0.4096526757737902,1
B000054A5E,0.45804288756245737,-0.7169087118439111,-1.3580444027999417,0.17040669914008713,0.15806576742189943,-0.3444987685062118,0.6401547282670954,-0.09318838334059226,0.1722978043135714,-0.300222132497664,1
B000055T2Y,-1.34092415831666,-0.7289841417585439,0.2141857863193938,0.07245648904887535,-0.3156506606652181,-0.04436904430749344,-0.4597821873780344,-0.4073216436579645,0.23104302585549663,-0.15110118658993135,1
B0000555AB,-0.4061883988389252,0.9331565850449427,-0.5309288204067423,0.5874990055969735,0.2941033156189441,-0.11495189933770385,-0.37088780004833793,-0.10839002115503166,-0.2491582219385648,0.10891799116864467,1
B000055QKM,-1.1178321551838835,-0.749917708190395,0.5262166983474728,-0.23778585094557686,0.22613771168852517,0.028759885741133553,-0.3743865149233007,-0.5741715350457772,0.22432678447368826,-0.007911949069645104,1
B000055XXV,-0.4625272362288987,1.1330205303921264,-0.6335382218986062,0.7178192400867224,0.34662726800900634,-0.11677402370016146,-0.5148103724897375,-0.10869630902437759,-0.2804434689666549,0.10760095243598382,1
B000055Y5R,0.7837747859559792,0.15829176720853078,0.5640382374153662,0.2122870424224116,-0.3529423558792154,-0.2734264879401456,0.03533244518350515,0.3903225475014417,0.5086508960314996,-0.03919419634224652,1
B000055Y5X,-0.07584104361916615,0.5294280315834634,0.25606116035569043,-0.2947607396386924,0.9604586694746196,-0.27901807064533596,-0.1916095819189565,-0.20855521915562064,-0.026058528271426025,-0.0831012672587655,1
B000055X1N,0.10873046576693991,0.6615115932726987,-0.2985156268208796,-0.36441531874887234,0.08594813843943197,-0.5590369544890164,-0.20279052349322993,0.5965421418940026,0.7755947296681168,-0.1676226501058609,1
B000055ZCT,0.886916078589043,-0.7774000746953978,-1.1400126118512668,-0.03711235082836316,0.14438058845906898,-0.12957270308627122,-0.015141240121932582,-0.03553119595013082,-0.044556273838898625,0.07073400101673832,1
B0000560RY,-1.0099134506621739,-0.672219758863143,0.4176811929521265,0.29335764455585367,-0.41630626282348926,0.09434706535802324,-0.21855529356368136,-0.2689669257460183,0.3194596090683311,0.04064499397503314,1
B00005617R,-0.32919698643451584,-0.40347866621363465,0.08425607652258167,-0.48380643355722475,-0.25846389792784275,0.5938702963638345,0.1545587622786534,0.7821879589069992,-0.5860008645591095,0.2497208736982368,1
B000056277,1.0242481270655224,0.1265212925816437,0.8098698446446336,0.3468327553503039,-0.713021063228051,-0.19872123946201667,0.005511152066084682,-0.05456296500514796,-0.23380480380982618,-0.2553804678379907,1
B000056319,-0.44819126546182075,1.1436320982141517,-0.6042188700155967,0.7744442633430387,0.3302411435853605,-0.17136679493118334,-0.48768678547095856,-0.14045287990368305,-0.26814074232614576,0.30019784235811975,1
B0000562JW,-0.6464689046000327,-0.7113974338930661,0.19086769717220567,-0.44448246951374715,-0.5041884172677522,0.5199689715967144,-0.6268880769465394,-0.10135166295234475,0.33716200929964785,0.02543406243384418,1
B0000563D5,0.29147321526803144,0.28127782496666864,-0.19700233200036288,-0.1669466247675444,-0.040599764970483176,0.2156649606357372,-0.01062418153059346,-0.1550115840780316,-0.1315627089879339,0.42086969537263635,1
B0000564GM,1.0840873098639137,-0.2850803079865179,0.2234285933815948,0.3580667504683834,-0.28155928950088865,0.3570486131765276,-0.11377392365861164,0.31634183385912956,0.2520226309727274,-0.07353283575823726,1
B0000564J3,0.4749953119064663,0.2529510642112811,0.19765423452849842,-0.7177181486120009,0.015746422158208796,-0.1333598787433786,-0.0601902417000023,-0.3134060103832323,-0.5014249686543739,-0.05872072015352767,1
B00005653R,-0.19564058761519684,0.48738396177966464,-0.2208087963903783,0.2202240129697529,0.11453680666964745,0.108283484631938,0.2573802909460837,-0.24799235384170254,-0.12022079347787795,0.7006178637803833,1
B0000566G1,0.439138742916522,0.1036846506854245,0.22100868634961865,-0.6065634536373598,0.5861349021263869,0.20956706757823815,-0.18152696376831995,-0.31815528639350127,-0.06786438066465522,0.023381151694750323,1
B0000568S8,-0.2754857305772895,0.4978360216144678,-0.3084285210325616,0.23911620183810603,0.12715582266793668,0.020775488272487243,-0.07846167687370215,-0.07263880201735447,-0.17110112380956827,-0.07330422124329339,1
B0000566DF,-0.02071041253585811,0.34339167646144425,-0.036985890505184575,0.2359486432996329,-0.14207016415097712,0.6130464707873604,0.045819910809004855,0.19107269231306276,0.07494639111089693,0.062117970313086655,1
B0000568QC,0.8624039491460825,0.04824277155004118,0.5596165832147674,0.258869972519474,-0.3898783924992581,0.48719805550920847,-0.11732318877218978,0.31161534179220907,0.2177108024536269,-0.057102939465788115,1
B000056C6S,-0.25368305137092906,0.29712825121553177,-0.25654843150111584,0.05705586225344785,0.04276630594317947,0.4003735897564004,1.0902246528800892,-0.39058060100138653,0.07222095372462636,-0.8855597953733139,1
B000056ES8,0.5151660536535829,0.07781685892553682,0.5008984513290518,-0.7938606860982875,1.0791718225771512,0.12755200988624635,-0.22437640713695767,-0.36521890616624914,-0.10730409310926219,0.026527717479272742,1
B000056F6C,0.48272738241066143,0.074988402239921,0.4218705260746915,-0.7223535101934447,0.9300928544003749,0.12499071197067345,-0.18796151092547314,-0.29844511725079476,-0.12578379182082478,0.03469024463900759,1
B000056H3J,0.7785256159262797,-0.30933181729813564,0.9226422693614293,0.18394978920672253,1.2981173538177446,-0.23157463993637398,0.029502565977467123,-0.3415591692285427,0.13595437878538993,-0.13222544516540313,1
B000056IKY,0.48871951716925366,0.3847630090539451,-0.010242700579507862,-0.7072748653653184,-0.7625730722901273,-0.18768387364220182,-0.02990861825158741,-0.48006572096020067,-0.8219716338576584,-0.19791219034540633,1
B000056IIY,0.47033763395906164,0.15118706862650114,0.16665619884205007,-0.713233960131103,0.39288978570206234,0.5940900495548989,-0.25550791485927615,-0.07774627277361011,0.09476228910983682,-0.002374093539218813,1
B000056JSP,0.05139228975888829,-0.2306093369084116,0.5611952568204567,-0.7168311611067151,0.9270793773945865,0.045643219507746975,-0.21607974613041175,-0.07311563324824205,-0.25323527635638343,-0.08186612035096442,1
B000056K00,-1.410839344165626,-0.6972084949965145,0.19434051857657247,0.07906725290567763,-0.3361325227682801,-0.01413636864279878,-0.19062493649683782,-0.5760385448502489,0.45297946947712037,0.0811085271492221,1
B000056KT8,-1.6360579021635067,0.1341310382446861,-0.20646149719095333,0.4473651785871123,-0.0857690551206337,-0.7134721200967962,-1.175282763103453,0.020979011957382457,0.5361229655306404,-0.5589913028422521,1
B000056KR8,0.37174689239146697,0.313596831588449,-0.26568459930576216,-0.5839134522741289,-0.2947984301058079,1.2955246615018416,-0.37649791509018404,0.46495328836393807,0.18577547613582326,0.04870547708817241,1
B000056MRO,-1.1894089239037742,-0.6894127361062049,0.20146580582794177,0.004876771664837024,-0.32448999021954844,0.056649721255635194,-0.28338710373781045,-0.3751238421676487,0.21524745673839443,0.04882616877030723,1
B000056NN5,0.38119797415720746,0.3758887540652391,-0.3114647669157505,-0.6300521535020166,-0.3312564888997396,1.5480711069035693,-0.47172749424588445,0.5938914210017479,0.24059580130075686,0.0472074613357441,1
B000056NN4,0.38119797415720746,0.3758887540652391,-0.3114647669157505,-0.6300521535020166,-0.3312564888997396,1.5480711069035693,-0.47172749424588445,0.5938914210017479,0.24059580130075686,0.0472074613357441,1
B000056O2T,-1.224633862512895,-0.642813943063141,0.13458530743740346,0.038275666893671026,-0.29439236000378993,0.1851014784042887,0.19353988641680708,-0.47566020914173973,0.25853557065943994,-0.44198754650604993,1
B000056NZV,-1.168276727863684,-0.6696410878229045,0.19561277291793974,0.0008340272506896603,-0.3105771742247082,0.056011962940361266,-0.25881654277161337,-0.34920241018445214,0.20120980678472658,0.05335786617633938,1
B000056O2V,-1.224633862512895,-0.642813943063141,0.13458530743740346,0.038275666893671026,-0.29439236000378993,0.1851014784042887,0.19353988641680708,-0.47566020914173973,0.25853557065943994,-0.44198754650604993,1
B000056O96,-0.42745408776083665,-0.14173336420506874,0.5464046639020966,-0.43591575034842894,1.028098433364301,-0.02866075703873519,0.057963210896954755,-0.12256644487955248,-0.22625526348085348,-0.08335680118209295,1
B000056O2P,-0.4828052819563628,-0.11265432445166988,0.31072600533354955,-0.26239511427993695,0.5834875517393178,0.05078554843561919,0.08444538411071144,-0.10026753600316468,-0.16864139794064312,-0.0910066547866956,1
B000056O2U,-1.224633862512895,-0.642813943063141,0.13458530743740346,0.038275666893671026,-0.29439236000378993,0.1851014784042887,0.19353988641680708,-0.47566020914173973,0.25853557065943994,-0.44198754650604993,1
B000056O2N,-1.1791986011736943,-0.6822152625922231,0.2000079736836304,0.0006923997975454019,-0.318548984170599,0.05760803715781934,-0.26053362708766,-0.36323031193082655,0.20849227945555568,0.06617188018501413,1
B000056P00,0.4412696528715451,0.7164404145166282,-0.13701403930643893,-1.2994347384858163,-0.9815825660183239,-1.0462895891556967,0.1037378276476368,0.18021262137070598,0.41895026433827826,0.06500744181484358,1
B000056P01,0.8647809188085774,0.32825859333577745,0.472617538576926,-0.3091648626117611,-1.0443288808882143,-0.3883621206925137,0.026520292383676095,-0.434343765268908,-0.8256873622421761,-0.4878423505232461,1
B000056OZU,0.6620893629663076,0.2765842784210198,0.9380912515383916,0.7014418579576156,-0.835946867833838,-0.2846492951618361,0.24990432372359642,-0.1339575827229174,-0.33524740358308347,-0.1988271853934692,1
B000056OZV,1.1409357404860314,0.187708305717677,0.9528818444567514,0.4205264471993295,-0.9369659238035517,-0.2103453186153542,-0.024138633303769835,-0.08450677109160698,-0.36222741645861367,-0.19733650456234067,1
B000056PA6,0.4944899371120482,0.07460561093202567,0.45668734491816576,-0.7800840897058516,1.0307457837513705,0.13012076210388368,-0.20800913698207635,-0.34045419526988924,-0.1254782462048655,0.031031005299352977,1
